,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2021-03-03T07:44:00,73.08,73.2,73.2,73.08,4
2021-03-03T07:45:00,73.2,73.2,73.2,73.19,6
2021-03-03T07:46:00,73.2,73.01,73.2,73.01,7
2021-03-03T07:47:00,73.15,72.69,73.15,72.69,9
2021-03-03T07:48:00,72.69,72.81,72.94,72.69,11
2021-03-03T07:49:00,72.81,72.99,72.99,72.81,5
2021-03-03T07:50:00,73.07,73.0,73.07,72.99,5
2021-03-03T07:51:00,73.0,73.0,73.0,73.0,1
2021-03-03T07:52:00,73.0,73.0,73.0,73.0,4
2021-03-03T07:53:00,72.99,73.02,73.02,72.99,4
2021-03-03T07:54:00,73.02,73.05,73.05,73.02,4
2021-03-03T07:55:00,73.04,73.14,73.14,73.04,3
2021-03-03T07:56:00,73.15,73.15,73.15,73.15,1
2021-03-03T07:57:00,73.15,73.24,73.24,73.15,2
2021-03-03T07:58:00,73.34,73.34,73.34,73.34,1
